Order_ID,City,Order_Date,Time_Ordered,Delivery_Time_Minutes,Delivery_Person_Age,Order_Value,review_text
ORD999143,Miami,2023-10-02,05:37:00,27,21,78.06,Missing an item but otherwise fine.
,Chicago,2023-10-17,10:00:00,22,32,49.21,Amazing and speedy delivery!
ORD814097,New York,2023-10-18,09:38:00,29,60,59.78,Driver was polite and food was hot.
,Houston,2023-10-14,09:13:00,17,60,54.35,"Super fast, piping hot!"
ORD268100,New York,2023-10-14,21:12:00,53,37,112.68,"Terrible cold food, completely unacceptable."
,Seattle,2023-10-28,09:47:00,10,51,97.26,Driver was polite and food was hot.
ORD497242,New York,2023-10-17,03:48:00,12,28,55.01,Driver was polite and food was hot.
,Miami,2023-10-31,01:07:00,61,51,119.77,Very late and spilled.
ORD538388,Seattle,2023-10-30,04:29:00,46,26,104.0,Restaurant ignored my instructions.
ORD736592,San Francisco,2023-10-25,12:28:00,11,36,35.48,"Super fast, piping hot!"
ORD355882,Chicago,2023-10-27,16:20:00,33,42,39.24,Missing an item but otherwise fine.
ORD221023,San Francisco,2023-10-15,19:52:00,24,24,51.96,"Super fast, piping hot!"
,Seattle,2023-10-24,12:18:00,14,49,78.55,"Super fast, piping hot!"
ORD340924,Miami,2023-10-21,22:24:00,10,34,96.53,Amazing and speedy delivery!
ORD798249,Miami,2023-10-20,01:14:00,18,35,98.56,Amazing and speedy delivery!
ORD185465,Miami,2023-10-17,01:06:00,15,50,81.43,Amazing and speedy delivery!
ORD576126,Chicago,2023-10-10,12:23:00,39,26,58.96,Food was cold but driver was nice.
ORD592684,Boston,2023-10-26,17:45:00,29,46,17.51,Food was cold but driver was nice.
ORD238808,Boston,2023-10-09,02:21:00,22,52,111.46,Driver was polite and food was hot.
ORD521860,New York,2023-10-20,17:20:00,26,40,109.23,Missing an item but otherwise fine.
ORD746582,Seattle,2023-10-16,19:43:00,19,21,22.74,Amazing and speedy delivery!
ORD528736,San Francisco,2023-10-17,15:43:00,13,49,88.51,"Super fast, piping hot!"
ORD718196,New York,2023-10-09,20:23:00,11,28,109.04,Driver was polite and food was hot.
ORD806642,Chicago,2023-10-28,12:20:00,21,51,90.87,"Super fast, piping hot!"
ORD201605,San Francisco,2023-10-14,05:05:00,18,50,50.82,Amazing and speedy delivery!
ORD650705,San Francisco,2023-10-27,04:11:00,10,39,55.33,"Super fast, piping hot!"
ORD143971,Seattle,2023-10-09,14:53:00,16,32,60.21,Driver was polite and food was hot.
ORD745374,New York,2023-10-14,03:56:00,24,37,43.75,Amazing and speedy delivery!
ORD277545,San Francisco,2023-10-21,11:25:00,42,57,94.11,Missing an item but otherwise fine.
ORD247852,New York,2023-10-12,01:04:00,45,57,109.77,"Average experience, nothing special."
ORD304611,Houston,2023-10-26,01:39:00,40,20,53.8,Food was cold but driver was nice.
ORD698910,Boston,2023-10-14,07:51:00,15,48,45.97,Amazing and speedy delivery!
ORD985778,Houston,2023-10-06,11:44:00,37,46,66.79,Food was cold but driver was nice.
ORD391979,Boston,2023-10-05,10:53:00,29,24,93.15,Missing an item but otherwise fine.
ORD443005,Miami,2023-10-11,14:58:00,22,40,43.99,Amazing and speedy delivery!
ORD804728,New York,2023-10-30,04:49:00,33,46,25.55,Missing an item but otherwise fine.
ORD982304,Seattle,2023-10-25,05:24:00,10,59,18.74,Driver was polite and food was hot.
ORD357859,Seattle,2023-10-30,09:03:00,39,31,42.86,"Average experience, nothing special."
ORD296193,San Francisco,2023-10-08,09:25:00,41,27,35.85,Driver was polite and food was hot.
ORD998794,New York,2023-10-05,12:54:00,28,50,73.56,Driver was polite and food was hot.
ORD140698,Seattle,2023-10-10,23:48:00,19,35,79.4,"Super fast, piping hot!"
ORD768692,San Francisco,2023-10-30,05:15:00,19,33,106.88,Amazing and speedy delivery!
ORD760631,Miami,2023-10-23,13:49:00,45,41,72.06,Driver was polite and food was hot.
,Houston,2023-10-14,22:41:00,53,47,49.17,"Terrible cold food, completely unacceptable."
,San Francisco,2023-10-20,20:04:00,50,26,51.5,"Terrible cold food, completely unacceptable."
ORD911264,Miami,2023-10-19,14:50:00,51,45,87.16,"Terrible cold food, completely unacceptable."
ORD632139,Boston,2023-10-02,19:39:00,10,45,21.38,Amazing and speedy delivery!
ORD433046,Houston,2023-10-16,05:01:00,10,35,110.8,"Super fast, piping hot!"
ORD329583,Seattle,2023-10-13,17:05:00,44,21,47.39,Missing an item but otherwise fine.
ORD274624,Miami,2023-10-20,03:38:00,10,58,49.62,Amazing and speedy delivery!
ORD857311,Boston,2023-10-29,00:47:00,24,43,24.48,Amazing and speedy delivery!
ORD904092,Miami,2023-10-16,16:03:00,30,32,53.02,Food was cold but driver was nice.
ORD978862,Houston,2023-10-10,12:45:00,24,33,45.47,Driver was polite and food was hot.
ORD447605,New York,2023-10-08,20:18:00,13,21,103.78,Amazing and speedy delivery!
,Boston,2023-10-25,11:09:00,39,50,19.44,Driver was polite and food was hot.
ORD341177,San Francisco,2023-10-14,09:13:00,14,26,100.36,Amazing and speedy delivery!
ORD237566,San Francisco,2023-10-18,16:44:00,13,24,23.04,Driver was polite and food was hot.
ORD899419,New York,2023-10-24,11:04:00,29,56,98.23,"Average experience, nothing special."
ORD427354,Houston,2023-10-10,08:13:00,26,51,93.07,Missing an item but otherwise fine.
ORD312511,Houston,2023-10-15,06:02:00,62,43,45.58,Restaurant ignored my instructions.
ORD526068,San Francisco,2023-10-05,17:39:00,53,49,44.86,Restaurant ignored my instructions.
ORD500984,San Francisco,2023-10-25,18:25:00,47,53,90.03,"Terrible cold food, completely unacceptable."
ORD126101,Boston,2023-10-22,02:00:00,31,33,61.94,Driver was polite and food was hot.
ORD774044,New York,2023-10-23,04:48:00,26,54,32.77,Food was cold but driver was nice.
ORD187963,Houston,2023-10-23,19:01:00,37,58,103.0,"Average experience, nothing special."
ORD694164,San Francisco,2023-10-25,07:42:00,30,45,47.7,Driver was polite and food was hot.
ORD138283,Seattle,2023-10-16,21:03:00,24,55,77.87,"Super fast, piping hot!"
ORD319387,San Francisco,2023-10-01,18:06:00,30,60,39.75,Driver was polite and food was hot.
ORD639420,Boston,2023-10-22,11:57:00,10,24,111.73,Driver was polite and food was hot.
ORD493935,Chicago,2023-10-20,20:59:00,31,31,60.95,Food was cold but driver was nice.
,Houston,2023-10-06,16:10:00,31,29,80.75,Driver was polite and food was hot.
ORD885376,San Francisco,2023-10-25,09:00:00,40,26,60.73,Food was cold but driver was nice.
ORD809553,Miami,2023-10-14,21:23:00,18,39,79.59,"Super fast, piping hot!"
ORD274006,Boston,2023-10-18,09:56:00,41,58,114.96,"Average experience, nothing special."
ORD363443,Houston,2023-10-18,09:31:00,44,32,113.3,Driver was polite and food was hot.
ORD849817,Chicago,2023-10-07,15:50:00,31,28,64.4,Driver was polite and food was hot.
ORD296790,Seattle,2023-10-01,18:08:00,28,25,71.46,"Average experience, nothing special."
,San Francisco,2023-10-16,13:35:00,15,59,73.71,Amazing and speedy delivery!
ORD114815,San Francisco,2023-10-11,18:54:00,15,37,101.18,Amazing and speedy delivery!
ORD420602,Miami,2023-10-20,21:30:00,12,53,82.37,"Super fast, piping hot!"
,New York,2023-10-10,17:17:00,48,32,44.4,Very late and spilled.
ORD232858,San Francisco,2023-10-13,11:12:00,35,55,96.06,Driver was polite and food was hot.
ORD946514,Boston,2023-10-28,10:49:00,10,58,85.19,Driver was polite and food was hot.
ORD102800,Boston,2023-10-23,01:06:00,39,58,30.38,Food was cold but driver was nice.
ORD100258,New York,2023-10-09,00:02:00,10,22,29.38,"Super fast, piping hot!"
ORD594601,Chicago,2023-10-21,12:16:00,21,54,56.29,Amazing and speedy delivery!
ORD472235,Boston,2023-10-19,01:07:00,45,52,48.28,Missing an item but otherwise fine.
ORD983101,Seattle,2023-10-05,01:25:00,32,28,103.19,Missing an item but otherwise fine.
ORD828864,Seattle,2023-10-27,00:13:00,38,26,73.58,Missing an item but otherwise fine.
ORD286659,Boston,2023-10-21,07:36:00,44,41,91.49,Driver was polite and food was hot.
ORD300261,San Francisco,2023-10-11,05:31:00,32,30,112.99,Driver was polite and food was hot.
ORD478526,San Francisco,2023-10-01,23:40:00,28,25,110.66,Missing an item but otherwise fine.
ORD113625,New York,2023-10-13,01:11:00,29,60,43.87,Missing an item but otherwise fine.
ORD829283,Miami,2023-10-23,06:55:00,26,20,105.63,Food was cold but driver was nice.
ORD762951,Houston,2023-10-22,22:15:00,18,30,64.71,"Super fast, piping hot!"
ORD946652,Seattle,2023-10-30,23:18:00,41,30,106.45,"Average experience, nothing special."
,New York,2023-10-07,11:48:00,38,47,81.94,Food was cold but driver was nice.
ORD999563,Seattle,2023-10-04,08:05:00,10,58,92.43,Amazing and speedy delivery!
ORD989433,Seattle,2023-10-16,15:22:00,18,29,110.1,"Super fast, piping hot!"
ORD484047,Houston,2023-10-28,05:00:00,10,22,21.82,"Super fast, piping hot!"
,New York,2023-10-24,07:48:00,26,30,61.56,Missing an item but otherwise fine.
ORD822171,Boston,2023-10-14,00:57:00,20,19,47.67,Driver was polite and food was hot.
ORD458038,Miami,2023-10-27,00:17:00,29,24,74.45,Driver was polite and food was hot.
,Chicago,2023-10-22,13:44:00,38,39,77.07,Food was cold but driver was nice.
ORD927050,Chicago,2023-10-02,09:58:00,25,59,54.33,Food was cold but driver was nice.
ORD358717,Seattle,2023-10-05,04:47:00,21,27,47.6,Amazing and speedy delivery!
ORD286650,Chicago,2023-10-18,18:19:00,51,55,48.13,"Terrible cold food, completely unacceptable."
ORD386050,San Francisco,2023-10-11,18:49:00,36,47,42.78,Missing an item but otherwise fine.
ORD481276,Boston,2023-10-23,19:06:00,23,60,69.92,"Super fast, piping hot!"
ORD278755,Chicago,2023-10-30,05:15:00,57,53,74.71,"Terrible cold food, completely unacceptable."
ORD950299,Chicago,2023-10-21,05:54:00,36,40,88.46,Missing an item but otherwise fine.
ORD879230,San Francisco,2023-10-24,10:15:00,31,32,64.11,"Average experience, nothing special."
ORD642145,Seattle,2023-10-02,22:21:00,23,30,64.9,Driver was polite and food was hot.
ORD490366,San Francisco,2023-10-22,18:22:00,10,25,81.09,Amazing and speedy delivery!
ORD598593,San Francisco,2023-10-01,20:38:00,21,60,109.81,"Super fast, piping hot!"
ORD421153,Houston,2023-10-10,00:23:00,39,58,62.93,Food was cold but driver was nice.
ORD866461,Houston,2023-10-27,17:07:00,46,34,41.52,"Terrible cold food, completely unacceptable."
ORD605998,Boston,2023-10-18,11:40:00,24,51,26.32,Amazing and speedy delivery!
ORD705540,Miami,2023-10-20,21:12:00,18,20,32.22,"Super fast, piping hot!"
ORD725843,Miami,2023-10-09,01:45:00,65,27,28.64,Very late and spilled.
ORD156413,San Francisco,2023-10-16,15:54:00,22,28,99.16,Amazing and speedy delivery!
ORD582961,San Francisco,2023-10-22,09:03:00,38,38,23.44,"Average experience, nothing special."
ORD557754,Seattle,2023-10-12,05:59:00,30,34,31.18,Food was cold but driver was nice.
ORD492437,Houston,2023-10-26,18:36:00,38,54,87.11,Food was cold but driver was nice.
ORD800906,Boston,2023-10-11,04:06:00,30,48,89.15,Driver was polite and food was hot.
ORD433821,San Francisco,2023-10-05,20:40:00,30,46,77.68,Missing an item but otherwise fine.
,Seattle,2023-10-25,19:24:00,21,56,17.82,"Super fast, piping hot!"
ORD346580,Miami,2023-10-29,04:41:00,20,57,93.93,Amazing and speedy delivery!
ORD244787,Chicago,2023-10-05,00:24:00,40,21,37.18,Driver was polite and food was hot.
,San Francisco,2023-10-21,07:35:00,22,38,55.62,Amazing and speedy delivery!
,Chicago,2023-10-23,09:01:00,36,29,56.81,Driver was polite and food was hot.
ORD587506,Seattle,2023-10-25,01:05:00,34,44,99.37,Food was cold but driver was nice.
ORD234993,Miami,2023-10-02,01:22:00,17,43,87.06,Driver was polite and food was hot.
ORD802750,Houston,2023-10-02,00:40:00,10,35,92.92,"Super fast, piping hot!"
ORD941396,Miami,2023-10-06,18:40:00,44,42,97.01,Driver was polite and food was hot.
ORD482585,Miami,2023-10-16,17:59:00,37,43,106.38,Driver was polite and food was hot.
ORD453491,Chicago,2023-10-05,03:24:00,36,51,100.35,Missing an item but otherwise fine.
ORD587339,Houston,2023-10-22,04:59:00,28,42,20.26,Driver was polite and food was hot.
ORD364583,San Francisco,2023-10-28,18:38:00,37,37,95.52,Driver was polite and food was hot.
ORD287410,San Francisco,2023-10-02,13:43:00,25,38,81.78,Driver was polite and food was hot.
,Miami,2023-10-28,14:45:00,45,44,41.11,Food was cold but driver was nice.
ORD232177,San Francisco,2023-10-05,07:49:00,26,41,117.04,Driver was polite and food was hot.
ORD965674,Boston,2023-10-29,14:12:00,10,52,74.75,Driver was polite and food was hot.
,Seattle,2023-10-03,08:24:00,24,25,55.1,Driver was polite and food was hot.
ORD767671,Houston,2023-10-05,02:02:00,36,44,17.35,Missing an item but otherwise fine.
ORD878761,New York,2023-10-13,04:34:00,51,31,74.94,"Terrible cold food, completely unacceptable."
ORD665347,Seattle,2023-10-15,07:11:00,10,22,54.29,Amazing and speedy delivery!
ORD558170,San Francisco,2023-10-23,00:34:00,26,51,85.5,"Average experience, nothing special."
ORD290065,San Francisco,2023-10-29,00:25:00,52,36,15.53,Restaurant ignored my instructions.
,Houston,2023-10-10,22:15:00,23,57,97.98,"Super fast, piping hot!"
ORD332074,New York,2023-10-30,09:26:00,34,39,38.21,"Average experience, nothing special."
ORD846621,Seattle,2023-10-29,07:48:00,17,57,49.52,"Super fast, piping hot!"
ORD684745,San Francisco,2023-10-19,04:57:00,19,40,48.56,Amazing and speedy delivery!
ORD995857,Seattle,2023-10-21,17:24:00,29,43,41.85,"Average experience, nothing special."
ORD699065,Seattle,2023-10-02,23:15:00,19,50,73.94,Amazing and speedy delivery!
,San Francisco,2023-10-17,05:10:00,29,39,62.41,Missing an item but otherwise fine.
,Miami,2023-10-22,18:31:00,11,29,80.55,Driver was polite and food was hot.
ORD902097,Seattle,2023-10-27,05:01:00,69,50,118.92,Restaurant ignored my instructions.
ORD238094,Miami,2023-10-18,13:55:00,35,26,25.18,Driver was polite and food was hot.
ORD216006,Boston,2023-10-11,10:27:00,21,44,72.76,Amazing and speedy delivery!
ORD538493,San Francisco,2023-10-17,12:31:00,25,42,81.18,Missing an item but otherwise fine.
ORD433211,Boston,2023-10-30,07:33:00,11,44,66.96,Amazing and speedy delivery!
ORD571288,Boston,2023-10-22,14:44:00,29,30,57.01,"Average experience, nothing special."
ORD450281,Houston,2023-10-01,15:39:00,31,56,83.58,Food was cold but driver was nice.
ORD767331,Miami,2023-10-20,12:52:00,10,33,29.55,Amazing and speedy delivery!
ORD184416,San Francisco,2023-10-29,17:08:00,10,58,41.24,Amazing and speedy delivery!
ORD817606,San Francisco,2023-10-27,09:51:00,15,20,93.01,Amazing and speedy delivery!
ORD636174,Houston,2023-10-31,06:29:00,49,42,90.92,Very late and spilled.
ORD847417,San Francisco,2023-10-12,09:24:00,10,27,45.76,Amazing and speedy delivery!
ORD583581,Chicago,2023-10-02,21:45:00,10,30,117.14,"Super fast, piping hot!"
ORD942726,Boston,2023-10-24,06:23:00,35,29,40.71,Missing an item but otherwise fine.
,Houston,2023-10-04,16:18:00,52,43,22.39,Restaurant ignored my instructions.
ORD850755,Seattle,2023-10-20,11:35:00,34,57,82.94,Food was cold but driver was nice.
ORD559822,Boston,2023-10-25,19:28:00,10,44,101.97,"Super fast, piping hot!"
ORD851435,Houston,2023-10-03,07:36:00,32,26,25.88,Driver was polite and food was hot.
ORD707976,San Francisco,2023-10-13,10:44:00,30,45,83.94,"Average experience, nothing special."
ORD934197,Chicago,2023-10-07,23:03:00,22,35,25.2,"Super fast, piping hot!"
ORD580501,Boston,2023-10-30,17:17:00,44,35,50.96,"Average experience, nothing special."
ORD572253,San Francisco,2023-10-21,17:43:00,19,55,43.91,Driver was polite and food was hot.
ORD255214,Miami,2023-10-03,03:03:00,26,42,89.95,Missing an item but otherwise fine.
ORD265992,Houston,2023-10-15,10:58:00,29,47,85.69,Missing an item but otherwise fine.
ORD828846,San Francisco,2023-10-08,12:42:00,44,59,38.93,Driver was polite and food was hot.
ORD255570,San Francisco,2023-10-11,03:12:00,44,42,90.72,Food was cold but driver was nice.
ORD748502,Chicago,2023-10-25,00:31:00,62,56,104.52,Restaurant ignored my instructions.
ORD496339,Seattle,2023-10-15,19:18:00,10,29,106.43,"Super fast, piping hot!"
ORD498325,Chicago,2023-10-23,10:32:00,66,38,36.68,"Terrible cold food, completely unacceptable."
ORD915807,Seattle,2023-10-08,07:57:00,33,31,52.43,Food was cold but driver was nice.
ORD769658,Chicago,2023-10-22,09:43:00,53,31,53.17,Restaurant ignored my instructions.
ORD203641,Miami,2023-10-02,23:53:00,14,23,43.5,"Super fast, piping hot!"
ORD663849,Houston,2023-10-25,20:06:00,57,55,69.91,Very late and spilled.
ORD875354,Seattle,2023-10-12,15:17:00,10,60,105.04,Amazing and speedy delivery!
ORD578219,Miami,2023-10-11,21:25:00,48,36,24.59,"Terrible cold food, completely unacceptable."
ORD166761,Miami,2023-10-10,03:33:00,67,38,21.39,Very late and spilled.
ORD898679,Boston,2023-10-11,20:36:00,15,22,48.48,Driver was polite and food was hot.
,New York,2023-10-30,08:24:00,21,47,23.76,"Super fast, piping hot!"
,Miami,2023-10-10,11:37:00,12,19,76.08,"Super fast, piping hot!"
ORD564143,Chicago,2023-10-06,13:49:00,19,56,99.61,Driver was polite and food was hot.
ORD100519,Houston,2023-10-29,11:07:00,29,59,33.54,Missing an item but otherwise fine.
ORD397539,San Francisco,2023-10-24,14:06:00,45,53,41.15,Missing an item but otherwise fine.
ORD627499,Houston,2023-10-14,00:42:00,24,19,48.52,Amazing and speedy delivery!
ORD271055,New York,2023-10-24,16:34:00,45,46,85.66,"Average experience, nothing special."
ORD564727,Chicago,2023-10-05,19:18:00,17,25,95.1,Amazing and speedy delivery!
ORD420218,Boston,2023-10-11,04:54:00,49,52,64.55,"Terrible cold food, completely unacceptable."
ORD320507,Chicago,2023-10-15,03:45:00,22,44,97.51,Amazing and speedy delivery!
ORD264765,Miami,2023-10-08,16:31:00,26,49,83.62,Missing an item but otherwise fine.
ORD382468,San Francisco,2023-10-20,11:23:00,31,28,47.15,Missing an item but otherwise fine.
ORD430664,San Francisco,2023-10-17,14:36:00,41,46,74.15,Driver was polite and food was hot.
,San Francisco,2023-10-20,11:37:00,34,60,99.56,Driver was polite and food was hot.
ORD120425,Chicago,2023-10-22,07:03:00,28,35,45.95,"Average experience, nothing special."
,Miami,2023-10-18,11:57:00,16,31,98.73,Driver was polite and food was hot.
ORD998004,New York,2023-10-29,14:33:00,36,23,40.53,Missing an item but otherwise fine.
ORD856300,Boston,2023-10-16,07:31:00,10,43,87.22,Amazing and speedy delivery!
ORD736176,Houston,2023-10-23,15:59:00,10,22,25.65,Driver was polite and food was hot.
ORD664024,Houston,2023-10-30,14:39:00,10,27,107.49,Amazing and speedy delivery!
ORD912901,Houston,2023-10-04,20:49:00,54,28,106.76,Restaurant ignored my instructions.
ORD309709,Miami,2023-10-28,08:14:00,15,53,95.09,"Super fast, piping hot!"
ORD957011,Seattle,2023-10-13,08:47:00,23,20,29.75,"Super fast, piping hot!"
ORD833218,Boston,2023-10-04,14:17:00,26,47,93.46,Missing an item but otherwise fine.
ORD591075,Houston,2023-10-11,06:38:00,17,42,49.97,Amazing and speedy delivery!
ORD883968,Houston,2023-10-13,06:56:00,37,44,99.64,Driver was polite and food was hot.
ORD163214,New York,2023-10-03,16:28:00,26,55,60.91,Missing an item but otherwise fine.
ORD937055,Miami,2023-10-02,23:03:00,21,40,81.61,"Super fast, piping hot!"
ORD685410,Miami,2023-10-04,22:32:00,46,29,98.85,Very late and spilled.
ORD591202,Boston,2023-10-05,11:50:00,10,46,100.86,Amazing and speedy delivery!
ORD874831,Seattle,2023-10-22,16:42:00,10,40,22.67,Amazing and speedy delivery!
ORD576102,New York,2023-10-30,23:37:00,10,44,75.35,"Super fast, piping hot!"
ORD508889,New York,2023-10-01,18:57:00,26,33,48.85,Food was cold but driver was nice.
ORD333717,Houston,2023-10-08,08:23:00,10,60,84.87,Driver was polite and food was hot.
ORD849631,Chicago,2023-10-27,15:27:00,17,31,96.16,Driver was polite and food was hot.
ORD205797,Boston,2023-10-10,21:10:00,50,27,71.71,Very late and spilled.
ORD430654,Seattle,2023-10-04,15:40:00,33,32,36.18,"Average experience, nothing special."
ORD384245,New York,2023-10-08,22:22:00,33,27,107.15,Missing an item but otherwise fine.
,New York,2023-10-21,12:13:00,63,47,106.09,"Terrible cold food, completely unacceptable."
ORD568516,Miami,2023-10-10,23:50:00,20,26,24.75,"Super fast, piping hot!"
ORD706395,Chicago,2023-10-09,11:16:00,33,32,27.64,Food was cold but driver was nice.
ORD475799,Chicago,2023-10-23,18:15:00,29,24,98.98,"Average experience, nothing special."
ORD633447,Houston,2023-10-17,21:04:00,16,20,15.76,Amazing and speedy delivery!
ORD999146,Boston,2023-10-20,14:47:00,41,23,60.59,Missing an item but otherwise fine.
ORD835276,Seattle,2023-10-31,04:10:00,38,60,100.07,Food was cold but driver was nice.
,New York,2023-10-22,22:52:00,53,28,103.98,"Terrible cold food, completely unacceptable."
ORD234163,Chicago,2023-10-09,13:44:00,24,27,87.98,Driver was polite and food was hot.
,San Francisco,2023-10-03,06:36:00,39,58,58.56,Missing an item but otherwise fine.
ORD283120,Chicago,2023-10-08,16:01:00,10,30,53.33,Driver was polite and food was hot.
ORD131436,San Francisco,2023-10-06,11:30:00,17,35,80.3,Driver was polite and food was hot.
ORD447688,Houston,2023-10-02,19:07:00,30,21,92.17,Food was cold but driver was nice.
ORD148758,Miami,2023-10-08,01:40:00,10,29,31.61,Driver was polite and food was hot.
ORD333517,Houston,2023-10-02,04:20:00,23,23,26.8,Amazing and speedy delivery!
ORD535239,Boston,2023-10-23,03:35:00,41,57,99.99,"Average experience, nothing special."
ORD592292,Chicago,2023-10-01,12:48:00,15,39,83.92,"Super fast, piping hot!"
ORD800901,Chicago,2023-10-18,03:19:00,26,33,69.05,"Average experience, nothing special."
ORD186181,New York,2023-10-07,23:46:00,13,44,44.64,Driver was polite and food was hot.
,San Francisco,2023-10-29,11:46:00,31,48,85.18,Missing an item but otherwise fine.
ORD379682,San Francisco,2023-10-25,03:54:00,39,46,54.35,"Average experience, nothing special."
ORD992074,Seattle,2023-10-08,02:38:00,61,22,98.39,"Terrible cold food, completely unacceptable."
,Boston,2023-10-09,18:59:00,36,34,32.0,Food was cold but driver was nice.
,Seattle,2023-10-16,04:18:00,10,55,57.59,Amazing and speedy delivery!
ORD375570,New York,2023-10-11,06:40:00,33,36,83.82,Driver was polite and food was hot.
ORD453637,Boston,2023-10-24,21:58:00,39,50,96.06,Missing an item but otherwise fine.
ORD800462,Boston,2023-10-22,06:26:00,29,52,42.6,Missing an item but otherwise fine.
ORD126648,Houston,2023-10-18,03:09:00,37,26,27.63,"Average experience, nothing special."
,San Francisco,2023-10-14,23:00:00,28,47,60.8,Missing an item but otherwise fine.
ORD629241,Chicago,2023-10-05,06:38:00,41,33,96.47,"Average experience, nothing special."
ORD471129,Miami,2023-10-10,13:01:00,55,28,74.1,Restaurant ignored my instructions.
ORD939133,Miami,2023-10-25,15:31:00,11,29,54.32,Driver was polite and food was hot.
ORD765748,Boston,2023-10-06,01:23:00,26,28,71.79,"Average experience, nothing special."
ORD312018,San Francisco,2023-10-29,05:56:00,23,43,109.6,"Super fast, piping hot!"
ORD590737,Chicago,2023-10-20,16:08:00,67,38,15.04,"Terrible cold food, completely unacceptable."
ORD800574,Miami,2023-10-12,22:32:00,17,23,21.22,Driver was polite and food was hot.
,Boston,2023-10-20,04:15:00,61,29,95.28,"Terrible cold food, completely unacceptable."
ORD267188,Chicago,2023-10-12,12:51:00,20,41,22.41,Amazing and speedy delivery!
,New York,2023-10-14,01:43:00,18,56,114.16,"Super fast, piping hot!"
ORD249326,Seattle,2023-10-08,09:52:00,18,26,69.67,Amazing and speedy delivery!
,Miami,2023-10-25,08:37:00,10,49,39.38,Driver was polite and food was hot.
ORD230929,New York,2023-10-21,10:43:00,10,40,106.9,Amazing and speedy delivery!
ORD367861,Seattle,2023-10-03,08:46:00,24,48,59.72,Amazing and speedy delivery!
ORD825024,Chicago,2023-10-09,04:00:00,41,52,25.82,Missing an item but otherwise fine.
ORD480160,Boston,2023-10-28,22:59:00,17,50,102.85,Amazing and speedy delivery!
ORD769054,Seattle,2023-10-21,04:23:00,50,36,110.0,Restaurant ignored my instructions.
ORD540030,San Francisco,2023-10-30,15:21:00,45,24,16.36,Missing an item but otherwise fine.
ORD619020,New York,2023-10-23,14:21:00,32,50,73.87,Missing an item but otherwise fine.
ORD644176,New York,2023-10-27,05:49:00,45,57,26.32,Driver was polite and food was hot.
ORD703587,San Francisco,2023-10-30,17:59:00,62,56,85.62,Very late and spilled.
ORD512871,Seattle,2023-10-28,23:32:00,51,21,51.47,Restaurant ignored my instructions.
ORD701195,Boston,2023-10-21,12:52:00,32,59,93.16,Driver was polite and food was hot.
ORD126886,Miami,2023-10-21,03:39:00,26,30,17.54,"Average experience, nothing special."
,Houston,2023-10-16,11:19:00,53,35,52.65,Restaurant ignored my instructions.
ORD360781,Houston,2023-10-17,03:48:00,17,22,49.07,"Super fast, piping hot!"
ORD932192,Seattle,2023-10-30,09:23:00,40,44,94.1,Missing an item but otherwise fine.
ORD998258,San Francisco,2023-10-09,07:56:00,46,41,79.72,Very late and spilled.
ORD420691,Houston,2023-10-11,20:35:00,49,39,80.29,Restaurant ignored my instructions.
ORD501286,San Francisco,2023-10-30,14:29:00,44,50,51.81,"Average experience, nothing special."
ORD891434,New York,2023-10-21,10:10:00,34,31,76.09,Food was cold but driver was nice.
ORD687711,Boston,2023-10-24,12:50:00,37,54,71.52,Missing an item but otherwise fine.
ORD179623,Boston,2023-10-19,14:42:00,32,35,30.31,Driver was polite and food was hot.
ORD516029,Houston,2023-10-16,23:33:00,36,25,103.73,"Average experience, nothing special."
ORD186205,Chicago,2023-10-14,21:02:00,25,54,31.28,Food was cold but driver was nice.
,Boston,2023-10-13,23:03:00,39,33,40.76,"Average experience, nothing special."
ORD950945,New York,2023-10-11,18:41:00,30,58,65.74,"Average experience, nothing special."
ORD678002,Houston,2023-10-21,11:28:00,32,30,104.03,"Average experience, nothing special."
ORD703410,San Francisco,2023-10-27,22:30:00,61,42,99.36,Restaurant ignored my instructions.
ORD482221,San Francisco,2023-10-13,11:53:00,10,53,52.49,Amazing and speedy delivery!
ORD967641,New York,2023-10-07,14:55:00,41,51,89.38,"Average experience, nothing special."
ORD946466,Seattle,2023-10-25,20:46:00,29,41,90.34,"Average experience, nothing special."
ORD960962,Boston,2023-10-30,20:29:00,46,22,63.33,Restaurant ignored my instructions.
ORD557372,Chicago,2023-10-21,10:17:00,28,20,73.8,Food was cold but driver was nice.
ORD464488,Seattle,2023-10-26,22:35:00,10,41,21.87,Amazing and speedy delivery!
ORD863112,Seattle,2023-10-14,01:34:00,33,57,66.54,Food was cold but driver was nice.
ORD325657,Seattle,2023-10-07,13:40:00,23,38,49.71,Driver was polite and food was hot.
ORD632629,Chicago,2023-10-27,10:27:00,19,53,117.92,"Super fast, piping hot!"
ORD107104,Miami,2023-10-28,05:02:00,34,26,96.34,Missing an item but otherwise fine.
ORD655506,Seattle,2023-10-04,17:34:00,29,29,91.92,Driver was polite and food was hot.
ORD911319,New York,2023-10-12,19:46:00,30,60,112.53,"Average experience, nothing special."
ORD198735,Miami,2023-10-06,22:32:00,20,43,99.52,"Super fast, piping hot!"
ORD245237,San Francisco,2023-10-18,20:29:00,35,30,89.26,Missing an item but otherwise fine.
ORD293531,Houston,2023-10-12,23:16:00,22,31,38.8,"Super fast, piping hot!"
